tool		SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExSymExeBool_true.yml	true	true	1.872055	1.8853517409988854	53.252096
jpf-regression/ExSymExeComplexMath_false.yml	true	true	2.250721	2.2734510369991767	56.131584
jpf-regression/ExSymExeComplexMath_true.yml	true	true	2.353974	2.3713091680001526	55.840768
jpf-regression/ExSymExeD2I_false.yml	true	true	1.791981	1.8128483880027488	54.259712
jpf-regression/ExSymExeD2I_true.yml	true	true	1.918543	1.9404944519992569	80.793600
jpf-regression/ExSymExeD2L_false.yml	true	true	2.330345	2.3477638299991668	81.477632
jpf-regression/ExSymExeD2L_true.yml	true	true	1.887441	1.899848627999745	79.613952
jpf-regression/ExSymExeF2I_false.yml	true	true	1.831366	1.8444920649999403	52.989952
jpf-regression/ExSymExeF2I_true.yml	true	true	2.489526	2.499336423999921	77.271040
jpf-regression/ExSymExeF2L_false.yml	true	true	1.880273	1.894292711000162	78.974976
jpf-regression/ExSymExeF2L_true.yml	true	true	2.030151	2.043812469997647	78.659584
jpf-regression/ExSymExeFNEG_false.yml	true	true	2.235771	2.2494928000014625	77.479936
jpf-regression/ExSymExeFNEG_true.yml	true	true	2.398034	2.4208413470005326	78.012416
jpf-regression/ExSymExeGetStatic_false.yml	true	true	1.803716	1.8171811130014248	54.226944
jpf-regression/ExSymExeGetStatic_true.yml	true	true	1.949994	1.964827667998179	54.775808
jpf-regression/ExSymExeI2D_false.yml	true	true	2.585365	2.5894816020008875	100.093952
jpf-regression/ExSymExeI2D_true.yml	true	true	3.003297	3.011060972999985	114.864128
jpf-regression/ExSymExeI2F_false.yml	true	true	1.90749	1.9318756619977648	53.293056
jpf-regression/ExSymExeI2F_true.yml	true	true	2.339582	2.3435149190008815	99.958784
jpf-regression/ExSymExeLCMP_false.yml	true	true	2.567841	2.58091155999864	101.359616
jpf-regression/ExSymExeLCMP_true.yml	true	true	2.288397	2.301515159000701	100.241408
jpf-regression/ExSymExeLongBytecodes_false.yml	true	true	2.886877	2.8979577509999217	102.014976
jpf-regression/ExSymExeLongBytecodes_true.yml	true	true	2.483806	2.4877111229980073	111.484928
jpf-regression/ExSymExeResearch_false.yml	true	true	2.90333	2.916345966001245	110.419968
jpf-regression/ExSymExeResearch_true.yml	true	true	2.493668	2.506175673002872	119.373824
jpf-regression/ExSymExeSimple_false.yml	true	true	2.249076	2.2675519969998277	99.880960
jpf-regression/ExSymExeSimple_true.yml	true	true	2.806843	2.8127328010014025	101.478400
jpf-regression/ExSymExeSuzette_false.yml	true	true	2.291407	2.3037420399996336	101.691392
jpf-regression/ExSymExeSuzette_true.yml	true	true	2.711306	2.7200144049966184	110.555136
jpf-regression/ExSymExeSwitch_false.yml	true	true	2.163879	2.180521657999634	100.696064
